idCliente;apellido1;apellido2;nombre;salario;rangoSalarial;localidad;municipio;provincia
2140;SARAVIA;GARASSINI;HUGO FREDDY;23873,25326;bajo;Cubillas de los Oteros;Esla-Campos;León
2141;SARAVIA;SANTESTEVAN;APARICIO;32322,66007;alto;Cubillos del Sil;Bandera de El Bierzo.svg;León
2142;SARAVIA;RIOS;ROBERTO ANIBAL;26123,25672;medio;Cármenes;Montaña Occidental;León
2143;SARAVIA;GARAGORRY;RUBEN DANIEL;33170,1154;alto;Destriana;Tierra de La Bañeza;León
2144;SARAVIA;GARASSINI;JORGE;22665,83609;muy bajo;El Burgo Ranero;Tierra de Sahagún;León
2145;SARAZOLA;BARBATO;CARLOS JOSE;28629,31648;medio;Encinedo;Comarca de La Cabrera;León
2146;SARLO;ONETO;OSCAR LUIS;33602,03658;alto;Escobar de Campos;Tierra de Sahagún;León
2147;SARMIENTO;BERRA;JOSE ADOLFO;24832,55847;bajo;Fabero;Bandera de El Bierzo.svg;León
2148;SARMIENTO;CALVO;ANA;34588,18269;alto;Folgoso de la Ribera;Bandera de El Bierzo.svg;León
2149;SARNI;MUÑIZ;EDUARDO VICENTE;28994,2372;medio;Fresno de la Vega;Vega del Esla;León
2150;SARTORIO;BAPTISTA;ROBERTO;26094,6423;medio;Fuentes de Carbajal;Vega del Esla;León
2151;SARUBBI;SALLES;BEATRIZ ROMA;13401,78145;muy bajo;Garrafe de Torío;Tierra de León;León
2152;SARUTTE;DOMINGUEZ;JESUS EDUARDO;35828,81373;muy alto;Gordaliza del Pino;Tierra de Sahagún;León
2153;SASSON;BALLETTO;MARIELA;18657,45582;muy bajo;Gordoncillo;Vega del Esla;León
2154;SAULEDA;CACERES;HERMES LUIS;32816,90612;alto;Gradefes;Esla-Campos;León
2155;SAVIO;LARRIERA;CARLOS MARIA;39348,11686;muy alto;Grajal de Campos;Tierra de Sahagún;León
2156;SCABONI;FELIX;SILVIA LILIANA;22002,33934;muy bajo;Gusendos de los Oteros;Esla-Campos;León
2157;SCAGLIOLA;DIAZ;ANDRES ALBERTO;20354,88995;muy bajo;Hospital de Órbigo;Ribera del Órbigo;León
2158;SCAPUSIO;MINVIELLE;BEATRIZ;19639,07407;muy bajo;Igüeña;Bandera de El Bierzo.svg;León
2159;SCELZA;BATTAGLIA;LUISA ANTONIA;36855,9482;muy alto;Izagre;Esla-Campos;León
2160;SCHELOTTO;GUILLAMON;FELIPE;29180,15046;medio;Joarilla de las Matas;Tierra de Sahagún;León
2161;SCHEPS;GRANDAL;JUAN GUSTAVO;25935,34789;medio;La Bañeza;Tierra de La Bañeza;León
2162;SCHIAPPACASSE;PANDIANI;ALICIA;28336,31239;medio;La Ercina;Montaña Oriental;León
2163;SCHIAVO;PASOS;RUBEN OSCAR;23387,53044;bajo;La Pola de Gordón;Montaña Central;León
2164;SCHNYDER;GUICHARD;OSCAR;30247,32907;medio;La Robla;Montaña Central;León
2165;SCIRGALEA;ACEVEDO;HEBER DARIO;19927,21246;muy bajo;La Vecilla;Montaña Central;León
2166;SCONAMIGLIO;RIVERO;HUMBERTO;34977,05109;alto;Laguna Dalga;Páramo Leonés;León
2167;SCOTT;DIAZ;RUBEN;20985,20496;muy bajo;Laguna de Negrillos;Páramo Leonés;León
2168;SCRIGNA;RODRIGUEZ;FERNANDO JACINTO;34375,41537;alto;Las Omañas;Omaña;León
2169;SCROLLINI;CAMACHO;HERMES;24615,77938;bajo;León;Tierra de León;León
2170;SEGOVIA;ACOSTA;HUGO EUGENIO;25356,97045;medio;Llamas de la Ribera;Ribera del Órbigo;León
2171;SEGREDO;VILA;ALVARO ANTONIO;19000,83266;muy bajo;Los Barrios de Luna;Comarca de Luna;León
2172;SEGREDO;MERCADAL;ISAAC;22813,19118;muy bajo;Lucillo;Maragatería;León
2173;SEGUESSA;MORA;GLORIA ELISA;27693,52199;medio;Luyego;Maragatería;León
2174;SEIJAS;CHACON;MARCOS;24286,60934;bajo;Magaz de Cepeda;La Cepeda (León);León
2175;SEJAS;ANEIROS;MIGUEL CARLOS;20678,49205;muy bajo;Adalia;Montes Torozos;Valladolid
2176;SELLANES;ACOSTA;EDUARDO;33684,50913;alto;Aguasal;Tierra de Pinares;Valladolid
2177;SEMPRONI;ROBAINA;VICTOR FELIX;35071,97726;muy alto;Aguilar de Campos;Tierra de Campos;Valladolid
2178;SENA;;ESTACIO;13489,78905;muy bajo;Alaejos;Tierra de Medina;Valladolid
2179;SENA;DECUADRO;SUSANA MARGARITA;36146,14497;muy alto;Alcazarén;Tierra de Pinares;Valladolid
2180;SENDIC;RODRIGUEZ;RAUL FERNANDO;22906,44932;muy bajo;Aldea de San Miguel;;Valladolid
2181;SENISA;MAKSIONCZUK;BASILIO;29842,01655;medio;Aldeamayor de San Martín;Tierra de Pinares;Valladolid
2182;SEOANE;SEOANE;JOSE CARLOS;37869,97838;muy alto;Almenara de Adaja;Tierra de Pinares;Valladolid
2183;SERRA;ANDRE;JOAQUIN;37623,59195;muy alto;Amusquillo;Páramos del Esgueva;Valladolid
2184;SERVAN;DE LEON;RICHARD RONALD;26586,7191;medio;Arroyo de la Encomienda;Campiña del Pisuerga;Valladolid
2185;SERVETTO;RUIZ;GONZALO;26183,25953;medio;Ataquines;Tierra de Medina;Valladolid
2186;SESSER;MOREIRA;JOSE;30767,20599;medio;Bahabón;Comunidad de Villa y Tierra de Cuéllar;Valladolid
2187;SEVESO;VIDAL;OSVALDO;19462,24454;muy bajo;Barcial de la Loma;Tierra de Campos;Valladolid
2188;SEVESO;HERNANDEZ;MYRIAM MONICA;36622,14778;muy alto;Barruelo del Valle;Montes Torozos;Valladolid
2189;SIERRA;PARADA;GABRIELA EMILIA;34244,46482;alto;Becilla de Valderaduey;Tierra de Campos;Valladolid
2190;SILBERMANN;COHN;JONNY BARCICH;24608,76134;bajo;Benafarces;Tierra del Vino (Valladolid);Valladolid
2191;SILBERMANN;VICTORIA;BERNARDO GASTON;29319,76929;medio;Bercero;Tierra del Vino (Valladolid);Valladolid
2192;SILVA;MARICHAL;ARTURO LEONARDO;17307,8029;muy bajo;Berceruelo;Montes Torozos;Valladolid
2193;SILVA;CHIOSSONI;GUSTAVO GILBERTO;34759,87386;alto;Berrueces;Tierra de Campos;Valladolid
2194;SILVA;CURBELO;MARCELO FABIAN;17919,434;muy bajo;Bobadilla del Campo;;Valladolid
2195;SILVA;;GUSTAVO ALBERTO;27686,19845;medio;Bocigas;Tierra de Pinares;Valladolid
2196;SILVA;;LUIS EDUARDO;27940,35453;medio;Bocos de Duero;Campo de Peñafiel;Valladolid
2197;SILVA;BONAVOGLIA;JUAN MIGUEL;9629,917221;muy bajo;Boecillo;Tierra de Pinares;Valladolid
2198;SILVA;ECHEVERRIBORDA;MONICA LUISA;22388,96269;muy bajo;Bolaños de Campos;Tierra de Campos;Valladolid
2199;SILVA;SISNANDEZ;ELBIO ABEL;30606,57274;medio;Brahojos de Medina;;Valladolid
2200;SILVA;PIZZORNO;ELENA LUCIA;29068,55891;medio;Bustillo de Chaves;Tierra de Campos;Valladolid
2201;SILVA;PEREIRA;JIMENA MARIA;28801,56817;medio;Cabezón de Pisuerga;Campiña del Pisuerga;Valladolid
2202;SILVA;GUTIERREZ;GUILLERMO FRANCISCO;29469,27615;medio;Cabezón de Valderaduey;;Valladolid
2203;SILVA;PEDRAGOSA;GABRIELA;22223,96939;muy bajo;Cabreros del Monte;;Valladolid
2204;SILVA;CALERO;JUAN;42725,46778;muy alto;Campaspero;Campo de Peñafiel;Valladolid
2205;SILVA;TEJEIRA;WALTER HUGO;37229,82133;muy alto;Camporredondo;Tierra de Pinares;Valladolid
2206;SILVA;RIVERO;MARIA ROSA;46859,30215;muy alto;Canalejas de Peñafiel;Campo de Peñafiel;Valladolid
2207;SILVA;MARQUISIO;GONZALO ENRIQUE;34149,46688;alto;Canillas de Esgueva;Páramos del Esgueva;Valladolid
2208;SILVA;GARCIA;ROBERT;33724,61068;alto;Carpio;;Valladolid
2209;SILVA;APARICIO;CARLOS MARTIN;30894,61267;medio;Casasola de Arión;;Valladolid
2210;SILVEIRA;MALVASIO;RODOLFO HORACIO;27443,48416;medio;Castrejón de Trabancos;Tierra del Vino (Valladolid);Valladolid
2211;SILVEIRA;CORREA;JULIO CESAR;32907,98252;alto;Castrillo de Duero;Campo de Peñafiel;Valladolid
2212;SILVEIRA;NOBLE;JORGE ALEJANDRO;33256,63225;alto;Castrillo-Tejeriego;;Valladolid
2213;SILVEIRA;DACUNHA;FERNANDO CARLOS;41903,46196;muy alto;Castrobol;;Valladolid
2214;SILVEIRA;RODRIGUEZ;HECTOR GUSTAVO;36590,56313;muy alto;Castrodeza;;Valladolid
2215;SILVEIRA;MALVASIO;RODOLFO HORACIO;23678,80233;bajo;Castromembibre;;Valladolid
2216;SILVEIRA;RODRIGUEZ;HECTOR GUSTAVO;32303,56574;alto;Castromonte;Montes Torozos;Valladolid
2217;SILVEIRA;PEREYRA;ANA MARIA;28572,05324;medio;Castronuevo de Esgueva;Páramos del Esgueva;Valladolid
2218;SILVEIRA;PEDROZO;JUAN NEUBERIS;30884,7339;medio;Castronuño;Tierra del Vino (Valladolid);Valladolid
2219;SILVERA;ARAUJO;MARIO FABIAN;22741,87183;muy bajo;Castroponce;Tierra de Campos;Valladolid
2220;SILVERA;GONZALEZ;ADEMAR DANUBIO;49012,95831;muy alto;Castroverde de Cerrato;El Cerrato;Valladolid
2221;SILVERA;ITURRALDE;ALEJANDRO PABLO;27963,54741;medio;Ceinos de Campos;;Valladolid
2222;SILVERA;PERDOMO;MICAELA;18921,48182;muy bajo;Cervillego de la Cruz;;Valladolid
2223;SILVERA;GARCIA;SEBASTIAN MARCELO;26643,01853;medio;Cigales;Campiña del Pisuerga;Valladolid
2224;SILVERA;DO CANTO;ALDORIO;28238,63024;medio;Ciguñuela;Montes Torozos;Valladolid
2225;SILVERA;CABAÑA;MONICA;11729,28418;muy bajo;Cistérniga;;Valladolid
2226;SIMON;CILENTO;JORGE ALBERTO;21706,00923;muy bajo;Cogeces de Íscar;;Valladolid
2227;SIMON;OLIVERA;LUIS MARIA;16655,51145;muy bajo;Cogeces del Monte;Campo de Peñafiel;Valladolid
2228;SIMON;GALVALISI;MARIA  MAGDALENA;28964,13373;medio;Corcos;;Valladolid
2229;SIMONE;SUSAETA;GONZALO;26266,84744;medio;Corrales de Duero;Campo de Peñafiel;Valladolid
2230;SINIESTRO;LEMAIRE;JAVIER EDGARDO;25023,71582;medio;Cubillas de Santa Marta;;Valladolid
2231;SIRI;PRIETO;GERARDO ANDRES;29485,6947;medio;Cuenca de Campos;;Valladolid
2232;SISTO;D´ALEXANDRE;MARGOT;38188,74468;muy alto;Curiel de Duero;Campo de Peñafiel;Valladolid
2233;SMALDONE;;JORGE;23148,95766;bajo;Encinas de Esgueva;Páramos del Esgueva;Valladolid
2234;SOARES;PASTORINI;CLAUDIO;30148,94781;medio;Esguevillas de Esgueva;Páramos del Esgueva;Valladolid
2235;SOARES DE LIMA;VACCHELLI;CARLOS OCTAVIO;47153,20749;muy alto;Fombellida;Páramos del Esgueva;Valladolid
2236;SOBERAL;CANDIDO;ERIKA;26109,48596;medio;Fompedraza;Campo de Peñafiel;Valladolid
2237;SOBOREDO;BERRIEL;LUIS EDUARDO;20860,61442;muy bajo;Fontihoyuelo;Tierra de Campos;Valladolid
2238;SOBOT;BANCHERO;LUIS ALBERTO;20746,39048;muy bajo;Fresno el Viejo;Tierra del Vino (Valladolid);Valladolid
2239;SOCA;LANDARIN;FRANCIS RODRIGO;31281,48767;alto;Fuensaldaña;Montes Torozos;Valladolid
2240;SOCA;CASTRO;PABLO GUZMAN;23975,62128;bajo;Fuente el Sol;Tierras de Medina;Valladolid
2241;SOLANA;GONZALEZ;ESTHER;39742,41264;muy alto;Fuente-Olmedo;;Valladolid
2242;SORIA;GONZALEZ;DELIA SUSANA;21711,42389;muy bajo;Gallegos de Hornija;;Valladolid
2243;SORIA;SUAREZ;NORMA LUCY;21048,82296;muy bajo;Gatón de Campos;;Valladolid
2244;SORONDO;RODRIGUEZ;ARY NEY;18110,44277;muy bajo;Geria;Montes Torozos;Valladolid
2245;SOSA;SUAREZ;JOSE WILEN;30549,2701;medio;Herrín de Campos;Tierra de Campos;Valladolid
2246;SOSA;BARBOZA;ANTONIO RUBEN;32509,01401;alto;Hornillos de Eresma;;Valladolid
2247;SOSA;LALUZ;HENRY;27141,99342;medio;La Cistérniga;;Valladolid
2248;SOSA;PEREIRA;YHARA;20550,63377;muy bajo;La Mudarra;Montes Torozos;Valladolid
2249;SOSA;LAIN;LIZA ROSANA;25092,26627;medio;La Parrilla;;Valladolid
2250;SOSA;SOSA;LUIS EDUARDO;21782,27446;muy bajo;La Pedraja de Portillo;Tierra de Pinares;Valladolid
2251;SOSA;HUERTAS;FRANCISCO WALDEMAR;28840,94803;medio;Adalia;Montes Torozos;Valladolid
2252;SOSA;AMONTE;ANAHI;27458,98269;medio;Aguasal;Tierra de Pinares;Valladolid
2253;SOSA;LEMOS;SELSON;25351,66699;medio;Aguilar de Campos;Tierra de Campos;Valladolid
2254;SOSA;AGUIRRE;GREGORIO FREGOLI;41324,24346;muy alto;Alaejos;Tierra de Medina;Valladolid
2255;SOTELO;RICO;MARIA LAURA;25992,99185;medio;Alcazarén;Tierra de Pinares;Valladolid
2256;SOTO;PORTILLO;GILBERTO HOMERO;41212,5001;muy alto;Aldea de San Miguel;;Valladolid
2257;SOTO;DURAN;ENRIQUE;19894,21414;muy bajo;Aldeamayor de San Martín;Tierra de Pinares;Valladolid
2258;SOUST;AYCAGUER;PEDRO ALBERTO;31119,40788;alto;Almenara de Adaja;Tierra de Pinares;Valladolid
2259;SOUTO;;CARLOS MARIA;26141,44111;medio;Amusquillo;Páramos del Esgueva;Valladolid
2260;SOUTO;ETCHEMENDI;RODOLFO ERNESTO;33962,52726;alto;Arroyo de la Encomienda;Campiña del Pisuerga;Valladolid
2261;SOUTULLO;FERNANDEZ;ANTONIO A;44541,29084;muy alto;Ataquines;Tierra de Medina;Valladolid
2262;SOUVIE;FINKBEIN;JULIO;29059,8707;medio;Bahabón;Comunidad de Villa y Tierra de Cuéllar;Valladolid
2263;SOUZA;DE LOS SANTOS;JUAN CARLOS;31327,26814;alto;Barcial de la Loma;Tierra de Campos;Valladolid
2264;SPERA;GANZO;JOSE GUSTAVO;27726,17024;medio;Barruelo del Valle;Montes Torozos;Valladolid
2265;SPINELLI;KIRKERUP;VICTOR FRANCISCO;35630,72396;muy alto;Becilla de Valderaduey;Tierra de Campos;Valladolid
2266;SPINOLA;PARALLADA;IGNACIO VICENTE;33572,88033;alto;Benafarces;Tierra del Vino (Valladolid);Valladolid
2267;SPINOLA;AMARO;GONZALO;21576,26059;muy bajo;Bercero;Tierra del Vino (Valladolid);Valladolid
2268;SQUILLACE;NICOLA;ENZO FABIAN;13353,90756;muy bajo;Berceruelo;Montes Torozos;Valladolid
2269;STARI;HIRSCH;GEZA;23066,99;bajo;Berrueces;Tierra de Campos;Valladolid
2270;STARICCO;CAMPODONICO;JULIA ELENA;35828,97376;muy alto;Bobadilla del Campo;;Valladolid
2271;STIPANICIC;ZENGA;ALEJANDRO RAUL;30067,57748;medio;Bocigas;Tierra de Pinares;Valladolid
2272;STOMBELLINI;URQUHART;MA.DEL CARMEN ---;42524,41684;muy alto;Bocos de Duero;Campo de Peñafiel;Valladolid
2273;STOPINGI;FERNANDEZ;CAYETANO;28033,444;medio;Boecillo;Tierra de Pinares;Valladolid
2274;STUPINO;VARELA;AURORA SILVIA;20432,18401;muy bajo;Bolaños de Campos;Tierra de Campos;Valladolid
2275;STURLA;BERHOUET;MARÍA LAURA;18543,10281;muy bajo;Brahojos de Medina;;Valladolid
2276;SUAREZ;FAJAR;MARIA DE LOURDES;44008,07412;muy alto;Bustillo de Chaves;Tierra de Campos;Valladolid
2277;SUAREZ;MARAÑON;GUSTAVO ENRIQUE;28012,52673;medio;Cabezón de Pisuerga;Campiña del Pisuerga;Valladolid
2278;SUAREZ;CUELLO;CARMEN MARIA;22249,88862;muy bajo;Cabezón de Valderaduey;;Valladolid
2279;SUAREZ;CONTI;ALVARO JOSE;42809,5589;muy alto;Cabreros del Monte;;Valladolid
2280;SUAREZ;VERGE;AURELIO DANIEL;18263,63715;muy bajo;Campaspero;Campo de Peñafiel;Valladolid
2281;SUAREZ;LEMOS;CARLOS;20252,57316;muy bajo;Camporredondo;Tierra de Pinares;Valladolid
2282;SUAREZ;SUÑOL;MARIO FEDERICO;30658,78834;medio;Canalejas de Peñafiel;Campo de Peñafiel;Valladolid
2283;SUAREZ;BONORINO;JULIO CESAR;37956,17928;muy alto;Canillas de Esgueva;Páramos del Esgueva;Valladolid
2284;SUBURU;SOSA;ANNABELA;30448,20401;medio;Carpio;;Valladolid
2285;SUEIRO;PEREZ;OMAR JULIO;44173,09727;muy alto;Casasola de Arión;;Valladolid
2286;SZAFIR;SLOTOLOW;DORA;18508,71068;muy bajo;Castrejón de Trabancos;Tierra del Vino (Valladolid);Valladolid
2287;SZTERN;GOLDHAR;SAMUEL;31013,75241;alto;Castrillo de Duero;Campo de Peñafiel;Valladolid
2288;TABACCHI;VALLI;OSVALDO ROBERTO;39198,085;muy alto;Castrillo-Tejeriego;;Valladolid
2289;TACON;AMBROA;HECTOR VALENTIN;28107,36756;medio;Castrobol;;Valladolid
2290;TAIBO;AMOROS;MARINA SUSANA;33315,11703;alto;Castrodeza;;Valladolid
2291;TAILANIAN;;PABLO;16966,29386;muy bajo;Castromembibre;;Valladolid
2292;TAJAM;CABRERA;HECTOR VICENTE;25632,14377;medio;Castromonte;Montes Torozos;Valladolid
2293;TAPIE;SANTARELLI;DANIEL HIPOLITO;29362,83098;medio;Castronuevo de Esgueva;Páramos del Esgueva;Valladolid
2294;TARTAGIA;SASTRE;BEATRIZ;22544,60006;muy bajo;Castronuño;Tierra del Vino (Valladolid);Valladolid
2295;TARTAGLIA;;CESAR TULIO;26017,67777;medio;Castroponce;Tierra de Campos;Valladolid
2296;TARTAGLIA;GARRASINO;GUSTAVO HUGO;17244,74748;muy bajo;Castroverde de Cerrato;El Cerrato;Valladolid
2297;TATO;CORBO;MIGUEL ANGEL;25038,1164;medio;Ceinos de Campos;;Valladolid
2298;TECHERA;TEJERA;DELIA NEIL;25782,84068;medio;Cervillego de la Cruz;;Valladolid
2299;TECHERA;GONZALEZ;HUMBERTO;37915,6592;muy alto;Cigales;Campiña del Pisuerga;Valladolid
2300;TEIXIDOR;VINJOY;DUVI ALFREDO;26362,65475;medio;Ciguñuela;Montes Torozos;Valladolid
2301;TEJERA;CHIESA;CECILIA RITA;25258,49699;medio;Cistérniga;;Valladolid
2302;TEJERA;PEREZ;ELENA JUANA;28278,14668;medio;Cogeces de Íscar;;Valladolid
2303;TEJERA;ETCHARTEA;LUIS EDUARDO;32883,69574;alto;Cogeces del Monte;Campo de Peñafiel;Valladolid
2304;TEJERA;SOSA;ANA MARIA;26894,29976;medio;Corcos;;Valladolid
2305;TELESCA;SILVA;LUIS EDUARDO;26161,54678;medio;Corrales de Duero;Campo de Peñafiel;Valladolid
2306;TELIS;FERREIRA;SANDRO FABIAN;33135,02217;alto;Cubillas de Santa Marta;;Valladolid
2307;TELIZ;CAPATO;SANDRA TERESA;26846,42806;medio;Cuenca de Campos;;Valladolid
2308;TELLECHEA;RECK;ANA MARIA;29261,05549;medio;Curiel de Duero;Campo de Peñafiel;Valladolid
2309;TELLECHEA;OTERO;GUZMAN PABLO;25639,08227;medio;Encinas de Esgueva;Páramos del Esgueva;Valladolid
2310;TERRA;FERNANDEZ;JOSE ALFREDO;14792,52974;muy bajo;Esguevillas de Esgueva;Páramos del Esgueva;Valladolid
2311;TERRA;MEREGALLI;ARTURO;29057,94349;medio;Fombellida;Páramos del Esgueva;Valladolid
2312;TESTA;TURTURIELLO;MARIA;18524,44288;muy bajo;Fompedraza;Campo de Peñafiel;Valladolid
2313;TESTORELLI;SCHNITZSPAHN;GUILLERMO;21885,76876;muy bajo;Fontihoyuelo;Tierra de Campos;Valladolid
2314;TIERNO;FERNANDEZ;NELSON MARTIN;23144,30448;bajo;Fresno el Viejo;Tierra del Vino (Valladolid);Valladolid
2315;TIMBAL;KOHN;ROBERTO MARIO;23164,54277;bajo;Fuensaldaña;Montes Torozos;Valladolid
2316;TISCORDIO;MATONTE;MARCOS;21853,50455;muy bajo;Fuente el Sol;Tierras de Medina;Valladolid
2317;TOBIA;SILVEIRA;FEDERICO RUBEN;18767,24379;muy bajo;Fuente-Olmedo;;Valladolid
2318;TOBIA;FERNANDEZ;JUAN PEDRO;22464,43375;muy bajo;Gallegos de Hornija;;Valladolid
2319;TOCHETTO;IFRAN;WILLIAM MORTIMER;35040,37319;muy alto;Gatón de Campos;;Valladolid
2320;TOLEDO;ANTUNEZ;HERMES ROMERO;26876,41555;medio;Geria;Montes Torozos;Valladolid
2321;TOLOSA;BARLA;HORACIO;24645,73262;bajo;Herrín de Campos;Tierra de Campos;Valladolid
2322;TOLOSA;BARLA;PABLO;39954,27611;muy alto;Hornillos de Eresma;;Valladolid
2323;TOMA;SANCHIZ;MIGUEL ANGEL;23128,25932;bajo;La Cistérniga;;Valladolid
2324;TOMEO;SUAREZ;FERNANDO DANIEL;22791,59527;muy bajo;La Mudarra;Montes Torozos;Valladolid
2325;TOMMASINO;FERRARO;JOSEFINA BEATRIZ;20715,00056;muy bajo;La Parrilla;;Valladolid
2326;TONTO;MUÑOZ;VICTOR  FERNANDO;29213,65498;medio;La Pedraja de Portillo;Tierra de Pinares;Valladolid
2327;TOPOLANSKY;SAAVEDRA;LUCIA;23112,19151;bajo;Adalia;Montes Torozos;Valladolid
2328;TORMO;RODRIGUEZ;PABLO;21109,42075;muy bajo;Aguasal;Tierra de Pinares;Valladolid
2329;TORRES;LEDESMA;SEBASTIAN;23330,99975;bajo;Aguilar de Campos;Tierra de Campos;Valladolid
2330;TORRES;SAUCEDO;OMAR JOSE;24604,68308;bajo;Alaejos;Tierra de Medina;Valladolid
2331;TORRES;PEREIRA;JOSE GABRIEL;31929,67857;alto;Alcazarén;Tierra de Pinares;Valladolid
2332;TORRES;BOVE;LUDELMAR;14879,26841;muy bajo;Aldea de San Miguel;;Valladolid
2333;TORRES;LEAL;ENZO RAFHAEL;27065,38497;medio;Aldeamayor de San Martín;Tierra de Pinares;Valladolid
2334;TORRES;COLLAZO;SERGIO;22622,44055;muy bajo;Almenara de Adaja;Tierra de Pinares;Valladolid
2335;TORRES;AMORIN;MARCOS OLMEDOS;31364,94285;alto;Amusquillo;Páramos del Esgueva;Valladolid
2336;TORT;GONZALEZ;CARMEN NIRIA;33880,23256;alto;Arroyo de la Encomienda;Campiña del Pisuerga;Valladolid
2337;TORTORA;BOF;ISAURA;25752,81979;medio;Ataquines;Tierra de Medina;Valladolid
2338;TORTORELLA;CASANOVA;RAMIRO;20463,59184;muy bajo;Bahabón;Comunidad de Villa y Tierra de Cuéllar;Valladolid
2339;TOSCANO;CASTELLUCCI;ARTURO;30270,81177;medio;Barcial de la Loma;Tierra de Campos;Valladolid
2340;TOSCANO;RODRIGUEZ;ADRIANA;25635,90862;medio;Barruelo del Valle;Montes Torozos;Valladolid
2341;TOSI;BOERI;LUIS DOMINGO;24133,5861;bajo;Becilla de Valderaduey;Tierra de Campos;Valladolid
2342;TOURNE;VALDEZ;DAYSI LILIAN;27480,71106;medio;Benafarces;Tierra del Vino (Valladolid);Valladolid
2343;TOUYA;OLSEN-BÖJE;EDUARDO ERLING;17367,11217;muy bajo;Bercero;Tierra del Vino (Valladolid);Valladolid
2344;TOVAGLIARE;ROMERO;FERNANDO RAUL;35452,04856;muy alto;Berceruelo;Montes Torozos;Valladolid
2345;TOZZO;MALINARIC;ANDRES;25047,4264;medio;Berrueces;Tierra de Campos;Valladolid
2346;TRAVERSA;TEJERA;MARIA;36822,31691;muy alto;Bobadilla del Campo;;Valladolid
2347;TRAZABAL;TARDE;SANTIAGO;28203,33183;medio;Bocigas;Tierra de Pinares;Valladolid
2348;TRIGO;DUARTE;MERCEDES;34918,07143;alto;Bocos de Duero;Campo de Peñafiel;Valladolid
2349;TRIUNFO;BRIANO;GERARDO ANTONIO;27510,84119;medio;Boecillo;Tierra de Pinares;Valladolid
2350;TROBO;CABRERA;JAIME MARIO;30543,6304;medio;Bolaños de Campos;Tierra de Campos;Valladolid
2351;TROTTO;MURIAS;SILVANA MARIA;24335,68982;bajo;Brahojos de Medina;;Valladolid
2352;TURELL;ARAQUISTAIN;EDUARDO JULIO;32560,93702;alto;Bustillo de Chaves;Tierra de Campos;Valladolid
2353;TURRA;DE BRITOS;FABIANA;37824,09599;muy alto;Cabezón de Pisuerga;Campiña del Pisuerga;Valladolid
2354;UBILLA;BRUSCHERA;MARIA DEL PILAR;33679,12612;alto;Cabezón de Valderaduey;;Valladolid
2355;UBILLA;MORAES;JOSE IGNACIO;29971,0095;medio;Cabreros del Monte;;Valladolid
2356;UBILLA;MORAES;SEBASTIAN IGNACIO;33390,33249;alto;Campaspero;Campo de Peñafiel;Valladolid
2357;UBIRIA;ALZUGARAY;RAFAEL;32559,45685;alto;Camporredondo;Tierra de Pinares;Valladolid
2358;UMPIERREZ;CABRERA;ALEJO ALEJANDRO;27624,61779;medio;Canalejas de Peñafiel;Campo de Peñafiel;Valladolid
2359;UMPIERREZ;;JAVIER;26735,34856;medio;Canillas de Esgueva;Páramos del Esgueva;Valladolid
2360;UMPIERREZ;LEZUE;RAQUEL SUSANA;27273,18671;medio;Carpio;;Valladolid
2361;UMPIERREZ;GONZALEZ;ADRIANA;24558,55556;bajo;Casasola de Arión;;Valladolid
2362;URANGA;COUSO;GLADYS;29152,67291;medio;Castrejón de Trabancos;Tierra del Vino (Valladolid);Valladolid
2363;URBELTZ;PERERA;GUALBERTO RAMON;20979,08271;muy bajo;Castrillo de Duero;Campo de Peñafiel;Valladolid
2364;URIARTE;BERROSPE;FERNANDO DAMIAN;16479,23142;muy bajo;Castrillo-Tejeriego;;Valladolid
2365;URIARTE;ARAUJO;DAOIZ GERARDO;21034,12697;muy bajo;Castrobol;;Valladolid
2366;URIOSTE;TORRES;SILVIA VIRGINIA;28464,62263;medio;Castrodeza;;Valladolid
2367;URRETA;OLIVERA;SERGIO OSVALLDO;39158,13062;muy alto;Castromembibre;;Valladolid
2368;URRUTIA;VECINO;JOSE MARIA;27169,30492;medio;Castromonte;Montes Torozos;Valladolid
2369;URRUTIA;DE LEÓN;WALTER ASDRÚBAL;18482,87506;muy bajo;Castronuevo de Esgueva;Páramos del Esgueva;Valladolid
2370;URRUZOLA;PERALTA;JUAN PEDRO;25665,01384;medio;Castronuño;Tierra del Vino (Valladolid);Valladolid
2371;URRUZOLA;PERALTA;MARIA GRACIANA;33586,0499;alto;Castroponce;Tierra de Campos;Valladolid
2372;URSE;IRIARTE;GERARDO PEDRO;26298,35312;medio;Castroverde de Cerrato;El Cerrato;Valladolid
2373;USLENGHI;DA SILVA;CARLOS DAVID;20971,84629;muy bajo;Ceinos de Campos;;Valladolid
2374;VACCARO;MARTORELL;MARIA ISABEL;26008,80269;medio;Cervillego de la Cruz;;Valladolid
2375;VALDEZ;MUÑOZ;LIZARDO;34699,72731;alto;Cigales;Campiña del Pisuerga;Valladolid
2376;VALENTIN;MARTINEZ;RUBEN;33505,53286;alto;Ciguñuela;Montes Torozos;Valladolid
2377;VALENTINI;REVETRIA;JORGE DAMIAN;43566,22709;muy alto;Cistérniga;;Valladolid
2378;VALERIO;DIAZ;FERNANDO;22033,82031;muy bajo;Cogeces de Íscar;;Valladolid
2379;VALETTI;RODRIGUEZ;NESTOR;29834,5751;medio;Cogeces del Monte;Campo de Peñafiel;Valladolid
